blockNumber,from,to,value,gasUsed,hash,timestamp,tx_type,contract_deploy
19774684,0x83d315f9e53b87586b56936c2509320d6ad83b0c,0x8abf645e5b23168090963d71e0ec0374efc41338,1.75191,141184,0x3e337951b26e752b81ed470fef3a705a7fb21f00d3119ea88b25eb6e2d0ce701,2025-04-08 08:48:45,0x4,0
19164899,0x42f0201877e3dfb9bb417b99697b9315cc1e488f,0x97484e17667cf62720bf161c883b50c95b53dbc7,0.03088,117544,0x0ba75e7710725243556a142f4086d1cbfbf4c8b72d968d12673428db40e1b9df,2025-04-08 10:05:25,0x1,0
19973324,0x7623ac51f12fcb616665ac65d78ae4cb9c20f781,0xd90847fec04221c890aeaf51996edbe3d8b79f2b,2.78549,249821,0x247fffd70cabb4158f923e5cd852cb18d72a2e6ba7f83335df864feb197afee2,2025-04-07 11:41:22,0x2,0
19324767,0x6ff060c6782611fe42e33af1c015510875b19ae3,0x3187b50ee179e58f83cc246f64cb7bb9e960e0ab,3.95258,169427,0x314728bb6902f283305f029b2c8a10a85aad708697860d845f646c904f7150a8,2025-04-03 22:06:08,0x0,0
19999238,0x11576b2c92c41b0d5f53e739e42077a1defe6a63,0x0b9d1ce53e3a38e2e860f2bc53ee34c8d00001b2,0.40759,200348,0x08f4a194e48da391bdd2b5e420fdebec06c1cd18c447b4109ea6472c51f46798,2025-04-03 03:57:41,0x2,0
19861882,0xb34b3f537ff758b2c1eca2cb0ad727c8ad37a685,0xe9ac93e2a8112ca593a5f38bdbdb6a5c2e0deffe,2.80422,42529,0xf79970277679dd6ca84c9af2c86de165fb1028608af531e784543b1390b754f9,2025-04-10 07:08:15,0x0,0
19879858,0xb30b7c1c30fc3a4cab0621bb377fe4f030519448,0x656f3e7fd7c76f55ede1a0890a57ab370e837e98,1.64273,188086,0x398c28e0176c2b72b1b1af41d505a6fd9cdfeb09bc5f68a51215cf98decef26f,2025-04-05 00:36:34,0x3,0
19379989,0x3db62d7399d923734da09c3de1ed9b9b77d47479,0x18809fb0ced85f22cd0ab739644b6f801f232e24,1.30374,141542,0x3944844db6350c51d66a276d5f124b347ca0b24f5a539145c71fc20ae2c57456,2025-04-07 17:03:19,0x0,0
19415515,0x32c098038e5ce747d276e4623d1bf2611201e178,0x9943082bb6c1323fa8060d7f960f9290a75bb7f8,2.77847,116653,0xf45b3bec4063314e31b4a448d42f8be30f0f1075e9cc00ede83ed7da4d68d35d,2025-04-08 02:22:30,0x2,1
19043585,0x4ce1939bd61a7b3741641fc4cb5fd0ecf56c8980,0x851befdac08437fb3d5724165c92db5ea7282cad,0.50449,24417,0x1a8018b652a4c24257ee24e3aeccbc19296252a851b594de6a8dd337754a2dde,2025-04-09 12:41:46,0x0,0
19371369,0x023d9361c18acfd18ca309f2c2b60dc4a977154b,0x3039a590001f811202485b666dd79546720877c6,2.3471,92981,0xb9ae143667b621be19cbf47f5daea5852b033cf31dcb44a5045a6dd34a05dc37,2025-04-05 09:03:02,0x1,0
19064044,0xd3f2b1f7831a82549c8b6c5f78c40ef21852cd00,0x7976c7ba283352ea30f69127ef60711b8568a2e4,0.56646,91953,0xe9340f530a7dd844f4997a4e9cafcd63ba4f699aa81bddbf48b62da019f68f5c,2025-04-06 10:49:16,0x0,0
19960061,0xf5137a7922fdc5cf7215a50f1613554eab9de359,0x9bc0f4f2ee147089e0093f01627e805d9692643a,2.32291,36494,0x41f443ccdcdfab4f67f68af8563294e7df586e7f8845c912ee6d94e6452e3767,2025-04-01 09:50:15,0x0,1
19442296,0xac0e00cd98cd8907799a62d1bbf8b99f59bd129c,0xc6d71f4405a0dfc9bb466d7a94b0749bdda11454,0.89963,76669,0x9a1e9dc6416beb1f7491637b31b04bdbaf4859e6c5a32ff6d07b6d8b71937b33,2025-04-01 06:02:30,0x0,0
19109556,0x8973b2207008da7ab896837bbf1719073f825fba,0x4a52488115f6d52b1c8c816c99e287d11b802464,0.18655,181236,0x2ae084775d175982845072bc74941df22176bbcdae81645e81e542108a5a60e8,2025-04-07 12:09:24,0x1,0
19526981,0xe83287de7efce0b40a5a041bde1b8fa13eed00c3,0x983f8eaa38da546cf85775274b2870a05b21e970,0.72074,59441,0x0b3b634b9dcfd337483ccd038f03217e793d98d2d1d5a43dcc32411dc6df678d,2025-04-07 11:12:57,0x0,0
19881691,0xe23e43b35df0ffb17f58ab1a9aa2dd7b5550a643,0x04b03e27d8341bc8beb0e73b3118e201fbf8ba37,0.39887,84327,0xdb981fbefed553c5b3923405ca5acdb28796c78df47f7bfde91100f49ffdcac0,2025-04-06 08:18:31,0x0,1
19767595,0x1d6f80b1b422a72bf7ae5174a9b1fc84b4dc12b4,0x0e44d6529e81c9022c382a2659df087043e179a3,0.15893,267341,0xc38c22c44607f90622404339214c1db82ba606e473e5b4d21ed80e1e21132762,2025-04-08 00:29:01,0x0,0
19200235,0x12ff4ad8adb57e4835964c2cf0d25f2afaa2091c,0x8f5dfec1c78097b8d1e83491683836b9a5dd7bcc,0.17528,120099,0xf127e4b814c452f508db71a174741470cd6dd03f4036d17649660304c7cf2ad7,2025-04-08 16:30:15,0x0,0
19025939,0xf9316c887f5d87c34ba980b14af813982fc21c36,0xea322cba6f74a85e353769d1851de531014193ef,2.27168,97925,0x2f80b278a6a1084c662032aaf6a29780fe7fda143d7d039d4d25d352e3284dda,2025-04-04 19:21:43,0x0,1
19966429,0xbcb7ade7feaca5ee0657f2406ad405a35116e169,0xca506b27a41e07f02df85c1b62716620bc06d636,3.19797,296634,0xd67266e0fd80e402603c4da5ed9ff74fc891cf778940a9892163989c62b3a641,2025-04-09 09:12:30,0x0,1
19960445,0xb87d88010cb4b7ae6ff03daf9e4fcbf7a1147196,0x60efad8d4224f23eaabbe119d7d88594c5b0c29a,3.9286,27044,0x848a9fa7d1bcd0f763d9f61dfce6654d1f01f06b81021dd6e83ebe97c42447b8,2025-04-01 12:20:59,0x0,0
19152906,0x54a9d71053e7b14a01f10874c9c17ba3311c409b,0x0d10ebaf770ec559053c0be32fcfeae81369ac2f,2.88567,48844,0x5de6d0780e4057d7ca8d3a01c02f7a94e8672590c66d1950f981733bcdf9ef52,2025-04-04 13:42:38,0x0,0
19542335,0x513a78d0f1414b8de86aa4c994c0620309856a08,0x70e74bc60ba18c1612ae43651a2c7dd94862a233,2.65991,153278,0xb0f3ea072d279d523eeb35dcbc0d3f49e732fc1974f0609580926f854d406115,2025-04-09 17:03:37,0x2,0
19288249,0x5b4b9db179316f094a543e05ef372282aa2e3b03,0xedd3924946106cd90387266a0c8064bb772f6667,0.10698,181622,0x2b95f8c2d98db7ffa062ca4aaeeae1e3d7306287a7d1a620805b2957d2a96e31,2025-04-05 10:18:29,0x0,0
19075766,0x6823daaeb08245eeb17247ab40de7ba38a79db5d,0xfda5120bb0adf8ed8d4911b71bd9aea0d73762f9,2.34185,73232,0xc0d418f77dc5b463c919a20a60badbaa9bfb79766057b20e8920686826b81362,2025-04-07 09:09:21,0x1,0
19408923,0x22956379596e1c4d434486ab0ecba4ca6a6a29c5,0x2e1218de784f88605f73488bf7c8bfdeec06dc19,2.29374,276693,0x7372d041933d91f669c4f2b96c209ddb95467a18df251781f5dd35e39563dbb3,2025-04-06 04:38:47,0x0,0
19415192,0xa14c2ddef188d027f8aa34f0042716f0d0138544,0x0a090fd0aae8e4176d83d1e90ef29e9cf868b662,0.21112,106925,0x3c9eeb0b467ab8051a9a370b509d5c85d5850148bb3f5991e7e9d214b9bf65a0,2025-04-03 00:02:52,0x4,0
19568550,0x81a437d9cdd745b868a646a7828b64e60d2b4319,0x29c623eef1cea54eda19a720846b476e7f3981fe,1.62711,105533,0x192842c71a795c7f3e708e363fe4b52629182c9cbacc1069436a92acd527a6b5,2025-04-05 04:51:21,0x0,1
19387261,0x71a806bdd58c162b0d80cb678f70dfb6d5f8ec21,0xf985da96305e212a3ac265a8afe5fc464fb296f7,0.90361,264815,0xef0e7c416ab58638d231aef85249727683309dfca77fa35fa57cab0f1a4ef9df,2025-04-04 07:15:43,0x2,0
19810208,0x00cfd5e5e015e590c4e1ee39c7fa4e2e35f2427c,0x07dd85180c5cf3aeaaccdcf69d2a25a5a1a38927,3.45408,108165,0xe775107dabf874705b7e6d1d1521b5ae7076716a52c1cd288bf04343e9c9f630,2025-04-10 17:35:58,0x0,0
19685440,0x181846f618b344aac89ca61d47b4ef3dbecb6a4b,0x9abbbfd2a948d045e3e75c5d41a5f2a21a35cb15,1.78317,55337,0x0fd6597e1487c863a02e043ba4146538e5dd6720aa929b4fbec13b1077284921,2025-04-04 09:46:56,0x0,1
19652664,0xf27c593963b2456ed4ed02d746780fbefe6b81d2,0xca47cfce31ba1d51f1dc6ec8cd2bd50c10ba4afc,4.52352,38060,0x896dd47739643e1136091215d6bc185573785b81d016e1f7b61e93775aa9b295,2025-04-06 16:48:56,0x0,1
19984346,0x113a4fff76f64184facbf2c422e2fe3812a5b263,0x12ee6b2407a43aaa1d61e06081481db2b03e3938,0.16627,263608,0x35561a6172176e614050b3bbe892f063fea2c67b15b89a5997bfbaa8d2f0dff3,2025-04-03 19:16:08,0x0,0
19454589,0xd06045483d4044351b3d28179012aebb9aebdccb,0x22d08d8bd0dfcb92b21cff48e7295060e010f591,0.06218,232213,0x0df94a115a28e79932cac8bb59db2eaf61070a76c307818796d9ff96cbe2ce80,2025-04-07 19:24:05,0x0,1
19137848,0x7fb8822786e41da5b44da9723d4cbe8c415f0a62,0x73c4174c7b061daf5ffbac68bf76f7e44e38e74f,5.45041,187353,0xc8190ffabf2e6be03f77e4f7608563140c44ed5e258fde5182ebf3c12f6cac5f,2025-04-07 01:38:13,0x0,0
19617075,0xbe32b30e48f7c7c4254496b566b7ef6b9e144260,0x5d48809adb4c11a201a288b2c417fe905485bb76,0.12539,193832,0x5dafa62c0c8ac1425092cea3924b4a77d3620c46f063424e67633c62d41421e5,2025-04-04 12:49:30,0x3,0
19127948,0x1286309e7e54d73e8b94291260c990defad5647e,0x9a830522ae6f9b49ef394a74c6398aaa17ef7982,0.73212,69993,0xa62ecbc73b84a09b79b659ea76942bfeb46af8f9c723c32ef666ae40461a4371,2025-04-02 04:24:51,0x0,0
19579304,0x17e077a5127150879d209e43664e00a636efdf62,0x870b7bc7c7cdcb3fc39dd21901414050e91d0237,1.57461,100459,0x9d5d5941fc8309f5b496ba5e4fcded36ce166018f3915d543f9a351ff0dd5c22,2025-04-04 09:12:32,0x0,0
19402690,0xceb8b714704854fdea1232e0c4539f9e7cfc46fd,0x6c1643ab0197b1a9c9e8685f9733c8207d1f20fd,3.1811,288466,0xb00e0703689318dd451cce57f2a12e649bdf93b9d4e8022bff798e24b87b813c,2025-04-08 20:27:43,0x2,0
19499046,0x9b02d316bdec37eb5c8931b38d7397b96406deb4,0xb15975d7331ecc336750d5a74e8002499d44d768,0.44071,251431,0x91c6fcaf5ca0e222c92d92c0ca223f6ba240d58518496da2483493366556d903,2025-04-02 08:54:40,0x2,0
19451269,0xa104a0552c84f14a8f1fda53d11ba2218999920c,0x39314266d28f070c1c501edc2d24c473f90ee7cb,0.04423,274390,0x5db4cb8a5fd1184a67324a972ea9d186e5c65db26b875f8117a2388172d62c7a,2025-04-07 22:15:28,0x0,0
19021959,0x5b12a64039795d00868dcfafb3b16a61e2d96941,0xf5a99819ed340a59d0cfe17a7e8bb595b34cd9e8,1.10498,191947,0x7702956f3c2336881654ccba7be0a4d544a6426e40dc3f6a824b7351cdcf343a,2025-04-01 03:10:52,0x2,1
19660890,0xfed9160ee9abe7c87b88ddddc76136ed5bbe1404,0xdde40936388f568cf4dcf95fb32fa6b9d134e4b9,0.95547,59438,0x4f0a5d1d384e83a768d17b93cd6899d2beb6f3638adda4bf49c3cc93cffa7701,2025-04-07 05:24:06,0x0,0
19750216,0x371e444f560ce2a6a18e8ea3ae4389d72f59cdba,0x7555a4878ae801332aeffdac499dd7d8e7995300,0.54986,197221,0x333baffd72e137a377d105dd70989dfeb35f4f3a1cdac88818f7a93d10d1ea9d,2025-04-04 12:28:00,0x0,0
19905533,0x782a875ad4649f3a145e690281ddff36e2eb9f37,0xd33ae3ded70b40bb07a0c9854adadc3a825361ad,3.10601,100369,0x9cff0a8805b76b648d735b5256a62c89eaafc2df746382d4291e11874b1c2235,2025-04-07 20:00:44,0x0,0
19790180,0xc0aa7c4ec32c397f71dd67be2101fce7a13a7bcc,0x4ad9cbaf61f363b99b3aea13f8bf3c032976124f,2.07538,290719,0xd4c33b0f0ce0b9d5cbf5cdf6769ed786db67470d62e088985442f064ed4348e4,2025-04-08 23:01:15,0x0,0
19228576,0x21f9445d3a59b98dcae1bef51a1d27df3e86d273,0xc1d548e291124ccb9a4ff746208ffa6114389612,2.92912,97899,0x095f9156057a36260509ece0e317be03857b26cdb3f93895772630e0f1ea3b16,2025-04-01 12:40:10,0x0,0
19537833,0xdc28eb43c6ba825c1aa906396267cf5c76daea7a,0xd398a2c8ab9fe8c327cb2089e903a4cebcdd53a6,0.26476,115265,0x292a94135885c2232eec6f4c8b14c7d85428a9038fb0c0e56f3b0e156051dc72,2025-04-08 16:09:15,0x0,0
19914091,0x49550816fb08056b51a7b62f98b1db6f59353829,0x039035f5a576f20eeaa27e24b9d7584037cf51ca,1.76849,187852,0x7be649ea01d90946b20da29751cc1be1f4109b1b18902420e152db17a6b41664,2025-04-09 11:48:53,0x0,0
19983703,0xccbe868d1d0366b58f910d7f1d923a13964e6b4f,0xb584116a419450f5f11a4e98822cc19df34b0bfc,5.53944,65522,0x7a100e0085c5b9133984402ba2bd06dbd1f4fdbe57ccd55e5bf9f2b292d19071,2025-04-03 06:08:42,0x1,1
19165838,0x661bb49864ad1839c65111bfbf74c8b698fbeb0c,0xab871d6b5662ddb08aacf173e32a0056c2038d88,1.41979,109383,0x9a878a25acf29eed8d01f2958f541484efac620c8ac60d23d761a356d8838c95,2025-04-05 07:28:01,0x2,0
19335674,0xcff4cc7670a172bd412adfce04357ce2fd25ccd3,0x86fd7093bf57c4db50242a4faf19b323947dd62a,0.28196,273020,0x79ea5ce9f72a9cae2d753ff5e74e5121aa4fc076351b68c2789a9e4a631ef59c,2025-04-04 03:15:29,0x1,0
19879989,0xe20fc926327d8875fad2aca3b37dbd6554f951cc,0x21613970419baa01ede44f694fabcdf665736b23,8.20202,239247,0xc0111bb56ed910ceba37d2761860a451bc8a1cf96719cb33918ed9d0ad918e3d,2025-04-08 07:36:43,0x1,0
19061087,0x6462ed11733e76724a32f007cc2e4581e244dbc2,0xb313fb249362b92cc37393d6817299797e799a93,1.12719,69966,0x5cfd57be87d9e63dfda9bf23dfc632069a7b408304c8c438c9465efc842bfb3f,2025-04-07 21:27:56,0x2,0
19593128,0x95717bf390d3bb03611a75f7158ffb0fd396a72e,0xfcc884a72b6a1853f223139365af62439d7b5336,2.74943,66580,0x38d6cb2db5362e2e71e7e7d7088e1cd2f25b7030109970e5991b5d1b284045e7,2025-04-04 03:37:58,0x2,0
19118451,0xadafb9e1bffee8c90494506b1a0ffcb6b87305e1,0x2ceb8cade6b99c6ff91603de5b0f0de01f2f4827,0.24265,263788,0xe200776afba69971688d9a455f47697f06c08f43fa4f2180256293c1fbec5e85,2025-04-07 04:05:02,0x2,0
19447600,0x6e17d275847540149e5fe16be90409c307f74c1d,0x88d61ca733f09b024f17ac9a4a6657ad71167e6f,1.64535,208771,0x38233528255ff89f4f7857963479a04f29a955f3f8badf443e1ff3eb2958c989,2025-04-04 22:22:00,0x0,0
19837437,0x8c207d5af455ae19f8b5d59b5a9cc961a35fdc9c,0xbe183f684dc31587f0192ecc7b2a62c36865b43f,3.65619,192162,0x38e8a9d3a22337f7e668813e6c3947a8a4856db1b912652c340404fd2dd52d0a,2025-04-05 19:48:23,0x0,0
19439792,0xbb86704e3bb6f794b6dfea9f0ac4e847e74f9642,0xae437f1daeb2da4165bc83973bc0563ab05b48c4,1.13899,124528,0xf6288cbfa5ef21fb6225ec652ec33691727eee9bc2879f3189f0958d10d1eb12,2025-04-04 02:04:33,0x1,0
19039353,0xe8950a0ecd9972015ebf5f4485f83522ae10fe2c,0xc40700b222b973516e123bf37fba6c5e144c346d,0.51091,165909,0x45bfdeaf665892ba39b29e0be03fc628a330d7258805c7f4425323d4a1564dac,2025-04-04 11:00:31,0x0,0
19193075,0xf9e02d2489b370398447f0dd7fef113270f60f98,0x4bcece0d7547c6f276d3fecee8966d6fc4a11060,0.20445,196231,0x15ca129ef8c8ec7b81451626abb6c111ab234717a996d42087ea1f3dd288dc17,2025-04-08 07:18:21,0x0,0
19214283,0xea333952747ca566217e414d3548b33e5a144d3f,0xd36b97a9c13bfce63caea2195b853e1d67a827ac,0.52635,33688,0xe3e3ff59f165dd396154fa1f6d72123a0cbc550b5f3bdee98a7f8e7f08d75f3a,2025-04-08 10:12:38,0x0,0
19314877,0x7cf74feb44b1b6fed120daaa5aed7839c8152f06,0xf22b30dd980ba4154cd53f8a33e215238b4e200c,0.65749,277738,0x9fa61df0175e329ca5842d1d108aabe9584fba3790128f732deba8fc5d8af284,2025-04-06 07:51:16,0x4,0
19065318,0x747a294c26d0205acf9093b5a94cd5ec745bb134,0x595ff01075c2232cf3acb62f450502b5f123e5cb,1.85658,111640,0xd492504c979581c9fdf128fd3139cea562aa80018582cb14e9abcf8a92be27e7,2025-04-02 07:40:12,0x0,0
19765313,0xb1151c61a4ae09b3910ddbed067a62c08fd31304,0x2a490fbc2afcfc552ed39e68d222d7abd04b5488,0.29516,220212,0x828f12c7068e4138f4a52fadf794a4ec172c4c85c85ff9cf352577112170c227,2025-04-09 01:09:14,0x0,0
19482690,0xcae0cf257deedddddebb03bfbed061917f4ea069,0xc393895319dac982d44b821543b9ef7b09b79884,0.16825,81539,0xa4e8eaf8f086df8faeb981739389503511a55f809e0225daf49aeecefea96619,2025-04-10 20:07:39,0x0,0
19416880,0xc398aebd0885ac4149cdbc3c5eb0d671816cea44,0x8d9298975e3dc492a30d532cc83cd36d5c801fa8,0.73394,269167,0xc1e769c75faf777dde73ac95db3591a3f0baf149f1f2b3353103ac00b5909aea,2025-04-02 07:50:21,0x2,0
19591460,0x045ae743aaddb38377b839f24797dbb3a61058cc,0x42a0dff18568ee0df1494a398213c4d01f807b00,0.92054,152135,0xcff0cd1f7588b380fb15544da4387542ecdc427e0752a9354cac700b14d1c8f1,2025-04-09 13:02:52,0x0,0
19740976,0xb840f74b49d4033f7d18a6de26b6efe97340a8c8,0xb4135906315204ca12b93d45307c25b98caed7a4,1.48485,105732,0x198e00fc06d05fc9001c93dbf83744b9de31ef39d87b0e8196d6a2e49bc68464,2025-04-10 04:54:11,0x0,0
19781239,0xb67c437834b8c8d3c716c113b7f360969b0b78e4,0x3ff85b98166903f526eb790d6aaf9bf0a54c083b,1.8441,254403,0xe5d332b9e8221dc2274eced2b524f0d5888c47efaa54cb6a59267a482e7d2925,2025-04-08 01:52:11,0x4,0
19093264,0x46402593be819ff1c7c4382ef564a46adb51b4be,0x2f6f1e65df2de1f7d7d4dae21ec995a71795cd8e,3.3011,167031,0x8200c627a7defe0ee344c0b4b092e9ef031ee433b14adb43096fdc0d0be30fbf,2025-04-03 00:58:05,0x2,0
19770746,0xd2d86fe58b597682b393cd23ce5902c1520458c0,0x79627135c854aa6478abb1329dbc4e32768c34c4,0.51153,250477,0x38dab0e412c3bdd09f4fc35e98bfc297ce9ddb2cdf93986dce3ae5de111a3919,2025-04-01 17:26:33,0x2,0
19813168,0xb47163aceca90114062e46eea4ef976a51a5bbe8,0x6820addf66b1e40f58f88685f46240d42377daca,1.1281,183352,0xddbf764c9aef5ee64785872889040a27519a836d71c2d8bb2820af33b22d8de5,2025-04-02 20:59:47,0x4,0
19225281,0x4071a40aafbaf8bf42b53264a1874f8fff416c8f,0x16a5d78a77b598a7e1c8289ee7e2bb9862035644,0.68366,278046,0x41a53c5d1eeabeba4c5a422211b31ed2efdb616b56110a7446cc7795f5c693ef,2025-04-09 22:18:22,0x0,0
19637147,0xc1012b37e34e1539db37bc4bcfc9425f100accb1,0xbd2bd4707a0b1a6abd1dedd39f6cf71127daf2e7,0.00213,179539,0xf245c031507f5a0de6bab24f4b32d5481cf0c4079c07653f920dd21e00bfa193,2025-04-04 17:30:59,0x2,0
19898613,0x3d6ec538dea5697b673be7002cfd51487c0f9694,0xcd2f797e7034c1357056d44ca37ab3ed33bc60c0,1.29922,24135,0xee61e4660da0f83d45de90900f9c3a5ff2e336be61b132438d2346b4caa49fae,2025-04-05 13:22:48,0x0,0
19394070,0x3504a000cb21bf9c247c48030aecf4b3f1e3ae54,0xe7c4f0bffbfff678e1796e5a63cb4f2bdb663479,2.53757,124813,0x88f3f8daf1ef402a2675bb2b2e3380283102f930bcb9fc05ade65dfc4f48a9f7,2025-04-08 08:12:54,0x1,0
19352228,0x5f106d67a9524dc616b28f18e3e5ec5ab29a188e,0xb4b87e6e61a6b505fb0d40f7614e2fedfff0afae,0.05568,77682,0x248720a897184046d86f00f9e4035426fd7d73867d718fbec34a4d7d380aba07,2025-04-02 02:58:59,0x0,0
19431839,0xc669513b235cb1ee4ed7e7d97fdb3b304f33caac,0x1a7a7709f91fef780c39eb8864401cac3e1cdac1,0.00525,23728,0xa687ac58d4b8aefbc04cbd80e2f93c43585d241813489bec1ceeb5a6f7a34ea6,2025-04-07 00:54:47,0x0,0
19269536,0xe7c6033cc68ebf1739fc6ed9e22fa22bd60bd677,0xd9b8e09e9b995f4d8ac83417f8a0373a8779f1b0,1.95193,159703,0x20ad1d6e1de10a969ca8999c5be4e432cae50ce3589aa30c6904e35e6806c361,2025-04-06 05:51:05,0x0,0
19317824,0x4138008209632b10b7650b9da9ef0342bab1d4e6,0x0422f3cbbf1f5c0e2fb90102d60ab0d1bfb61bc3,1.72735,105614,0x06618025eb53c58b44e2cf03b92410cafbc689e852bfa1da335cf179df3894f1,2025-04-01 04:12:35,0x0,0
19257426,0x10c04b71e89aa3ea135a487d8ce127b188a12b3a,0x79d8e31295c55d1db84f30ba2aace76354b66a0a,0.78094,162346,0xf1af0635c8fd010173d822282f2f488b79cf18dad0f2767787d4ae1fc710de51,2025-04-08 13:46:20,0x0,0
19177789,0x07fac5fc2ebd3d442e55047789a010c40286caeb,0x2444b733bcbf916fc69c6b0b56e5052f35e4d364,1.62531,69526,0xbddf651d4aaeac3cc73e624936f111d7799bb14014172c75ef7224c68dfd4d9e,2025-04-10 23:30:45,0x1,0
19513153,0x5d0a03f25d3b36e7fcdf1a1aef7b9974384f1894,0x58eae09ee7b7feb0649982f5465c37558dc01679,4.59878,74467,0x0416b7b64830decb842d86a70ffbb2518b49a529040bef4ab849db5f08d5cf32,2025-04-06 16:43:15,0x1,0
19742452,0x9259740a82d040279f5350db8be436c02df4fc8e,0x821aa7e9828045c2cd41cd02d3d78d7ea130063a,0.42725,240832,0xbcb04013a5cf99d4084a3185616a36625646eda3927bdd71c0251466d93fc1f2,2025-04-07 23:55:00,0x0,0
19837291,0x6c5959a01d81c6995ee97b546bd9ddfbf154c562,0x9fc0d29d2d3fa74b141ca2774859549142a8c7ba,0.4234,47965,0xefa2a0c6bf22112ecbc55c61a91f5480b4a3bd3365a8bb6b92724626d928712a,2025-04-04 03:32:09,0x0,0
19125657,0xb5275eb18b8f4c3c5966ce1826513e459c0fe6d6,0xe0c4920f4083305fb3bcfbeb6d955cef714238dd,0.30912,182630,0xc4fad31a76f0f6b0f84b218f84f3344bc0415467883678f5a5915ae340543af9,2025-04-05 18:59:57,0x1,0
19235167,0x0b17ed68233ccee4ba2ca0a59bff8c6d67bb917a,0x106944535b75f44207ee2af4736f910d64a36fcd,1.93096,80807,0x7c96386cb020c9e6f964984a1519e305beb8b06531d08582557d0a6848c46abb,2025-04-09 15:49:14,0x1,0
19681669,0x0186868a08fc2f5b2e22fb2995ff2ab663562611,0x46ff63deecb2493045738e530dbcaea65a855701,0.65355,274383,0x107d463b03f4215727073697002f22bb50a4b15cdddb5fa68eb3bfd8f9b6b610,2025-04-07 04:57:38,0x0,0
19480671,0xeb5f4cd7465b8b6224f7e2d5deaab8219943eb19,0xb92fd394274ccd833e63f25026491d0df831ee2f,6.72352,209096,0xcc99121cc1c7b81ce17b2bdd25a63fdf77f783586d2afe0cd20554589b21a7b1,2025-04-07 20:44:48,0x1,1
19719094,0x26181698ebfd4b6031f6ec69944dc0652c111718,0xaa302f7a8b4c46cb6bf1daf1df3d6984d46ec4b9,1.88105,151030,0x575cb0a01cf0042f8159f1e3cf39ae7d3575a7dac0daefa45774860796dd8ab5,2025-04-06 23:53:53,0x2,1
19070467,0xb4c430cb30743d863c11905249dcc96e598a04c8,0x37aee2fffd9ac779465fe4aebadf13e2253cc319,0.68682,119983,0x4ebc3eaecac5f4e66a5be358667eeae234cd11a5f76803e250453447ca88be08,2025-04-02 04:41:37,0x0,0
19183734,0xfce3b50b6ff5526758b39b7a4b612ef6a9f6927c,0x0d9a014fc80ec2e44fb203c79ffb42e552878296,0.24234,143194,0x4105fd939650dc5e9dbc16bab62264bf56551a1652382c2cfd124f4d21492741,2025-04-01 20:39:03,0x0,1
19622794,0x05a5da820ea8234b321cb19efdb3c68182b8f502,0xce1efb2efa4b5d53f2b49e06670ad4a5053b1c8b,1.34482,103667,0x8cc308016a0c5af7b129770790fe4d32e7a221102a996cd5f49643df388739fe,2025-04-03 07:47:15,0x0,0
19109751,0x15ca8f2fe562b0969aa98df073a6a77e4ee4f2c3,0x7d11367c1f40114e311608ca088e2e4c3b9c6d4a,0.52413,209151,0xce9ce7449af1bc432d562528f8abddb3b77fedfd354919c64dafbd79e062cfa3,2025-04-07 08:54:55,0x3,0
19381050,0x7ad398243a3c5643aa358fd1e48122a2fd7862c7,0x5dd32b71f15d88ef3b534ad6e39fd0b00e022f5a,3.53888,150335,0x96aba27db120390e8ca9278fe71e5de6851805f447680534b81a20d22dde71fa,2025-04-03 15:33:39,0x0,0
19930192,0xd9f51dd01f752a470516105114804233b7711d32,0x902d98ba1b7dd749abaf07ca62868d414b9ff16a,0.87349,66110,0xfc3c3e649233149a21df40bd2d4d8d0806435b01c6da690cb41fa956723ae1bf,2025-04-09 14:16:09,0x0,1
19811774,0x6ab797b6659929ad46e3120085371e79e045fe76,0x86a9b85bea5b0fcdaed2c4a874e89a5e3eb79b43,0.51934,287933,0x224472606ff5cbe83d9e0f5f0d8d2e885e3d19e97937629244c32c4a0e7d2f4e,2025-04-07 01:30:24,0x2,0
19692517,0x53cc911f0c871e1bf82ad5a8a460885021647a05,0x68e524dbd65d5345f949fefa7e6f2d8e0d140f8d,1.33211,283677,0x3f87555085cf656def3cab2d1b65487240686391475ab3415c90ea74c5dd1e31,2025-04-01 02:32:16,0x0,0
19461079,0x87bd0a0c222ffe73d496661a931406031b90f465,0xf7d62599c27bf2af309744b57abefa15d003999f,0.22097,49776,0xb755025b1e4f05de6e1560de88dd925e73e02c61a996eb26fe8c87a804944854,2025-04-10 03:50:12,0x1,0
19368452,0xdcbf2f38eb023084df954236e6f5de134570f8f0,0x3adbf9d38ca575a633e9b376727544f16f99ed1d,1.23676,85367,0x6925e3591a57a1513b1b8464be0334a58148468c44abf84bbdc292fd137bf1af,2025-04-03 13:20:06,0x0,0
19969587,0x25dc81ebb5f2a95f6bb14af81821f37c5fdba606,0x4443e267966fd6c05fab190de954abd24d8cc6ec,0.08662,91542,0x0271b8b7d9ee8095b128bd9655c0de0fb4f36652998a36545b9605af7a9fb651,2025-04-06 02:06:00,0x4,1
19106081,0x8a54cd0b765585ad91045ff5389bdea22f6e2ccb,0x2e6868152e269c09861218b2f4cd1cafc594f46c,1.40049,113534,0x16db651a655b69ba3f0c6f1c9d04af9f3bee1e684d694698b2e7d3bc925d3476,2025-04-02 11:05:56,0x2,0
